Date Time,Power (kW)
8/24/2018 12:20,481.86
8/24/2018 12:25,529.68
8/24/2018 12:30,538.27
8/24/2018 12:35,520.36
8/24/2018 12:40,518.5
8/24/2018 12:45,515.24
8/24/2018 12:50,510.63
8/24/2018 12:55,507.48
8/24/2018 13:00,516.36
8/24/2018 13:05,514.72
8/24/2018 13:10,512.08
8/24/2018 13:15,505.04
8/24/2018 13:20,509.14
8/24/2018 13:25,507.78
8/24/2018 13:30,511.54
8/24/2018 13:35,512.7
8/24/2018 13:40,509.68
8/24/2018 13:45,503.78
8/24/2018 13:50,494.55
8/24/2018 13:55,511.28
8/24/2018 14:00,428.39
8/24/2018 14:05,260.44
8/24/2018 14:10,523.9
8/24/2018 14:15,507.28
8/24/2018 14:20,506.48
8/24/2018 14:25,471.22
8/24/2018 14:30,480.36
8/24/2018 14:35,469.2
8/24/2018 14:40,484.72
8/24/2018 14:45,482.9
8/24/2018 14:50,477.25
8/24/2018 14:55,476.8
8/24/2018 15:00,471.3
8/24/2018 15:05,464.94
8/24/2018 15:10,462.14
8/24/2018 15:15,457.35
8/24/2018 15:20,432.02
8/24/2018 15:25,449.72
8/24/2018 15:30,438.64
8/24/2018 15:35,435.3
8/24/2018 15:40,425.02
8/24/2018 15:45,421.48
8/24/2018 15:50,412.52
8/24/2018 15:55,405.77
8/24/2018 16:00,397.34
8/24/2018 16:05,388.98
8/24/2018 16:10,380.02
8/24/2018 16:15,375.45
8/24/2018 16:20,368.08
8/24/2018 16:25,362.22
8/24/2018 16:30,353.72
8/24/2018 16:35,342.54
8/24/2018 16:40,333.07
8/24/2018 16:45,324.54
8/24/2018 16:50,316.24
8/24/2018 16:55,305.4
8/24/2018 17:00,295.82
8/24/2018 17:05,287.06
8/24/2018 17:10,273.73
8/24/2018 17:15,264.08
8/24/2018 17:20,251.49
8/24/2018 17:25,241.11
8/24/2018 17:30,227.76
8/24/2018 17:35,216.6
8/24/2018 17:40,207.03
8/24/2018 17:45,196.01
8/24/2018 17:50,184.86
8/24/2018 17:55,173.24
8/24/2018 18:00,157.88
8/24/2018 18:05,146.51
8/24/2018 18:10,133.19
8/24/2018 18:15,117.82
8/24/2018 18:20,100.37
8/24/2018 18:25,81.91
8/24/2018 18:30,74.33
8/24/2018 18:35,53.05
8/24/2018 18:40,38.21
8/24/2018 18:45,36.7
8/24/2018 18:50,30.65
8/24/2018 18:55,25.11
8/24/2018 19:00,20.22
8/24/2018 19:05,14.97
8/24/2018 19:10,8.89
8/24/2018 19:15,5.82
8/24/2018 19:20,1.55
8/24/2018 19:25,0
8/24/2018 19:30,0
8/24/2018 19:35,0
8/24/2018 19:40,0
8/24/2018 19:45,0
8/24/2018 19:50,0
8/24/2018 19:55,0
8/24/2018 20:00,0
8/24/2018 20:05,0
8/24/2018 20:10,0
8/24/2018 20:15,0
8/24/2018 20:20,0
8/24/2018 20:25,0
8/24/2018 20:30,0
8/24/2018 20:35,0
8/24/2018 20:40,0
8/24/2018 20:45,0
8/24/2018 20:50,0
8/24/2018 20:55,0
8/24/2018 21:00,0
8/24/2018 21:05,0
8/24/2018 21:10,0
8/24/2018 21:15,0
8/24/2018 21:20,0
8/24/2018 21:25,0
8/24/2018 21:30,0
8/24/2018 21:35,0
8/24/2018 21:40,0
8/24/2018 21:45,0
8/24/2018 21:50,0
8/24/2018 21:55,0
8/24/2018 22:00,0
8/24/2018 22:05,0
8/24/2018 22:10,0
8/24/2018 22:15,0
8/24/2018 22:20,0
8/24/2018 22:25,0
8/24/2018 22:30,0
8/24/2018 22:35,0
8/24/2018 22:40,0
8/24/2018 22:45,0
8/24/2018 22:50,0
8/24/2018 22:55,0
8/24/2018 23:00,0
8/24/2018 23:05,0
8/24/2018 23:10,0
8/24/2018 23:15,0
8/24/2018 23:20,0
8/24/2018 23:25,0
8/24/2018 23:30,0
8/24/2018 23:35,0
8/24/2018 23:40,0
8/24/2018 23:45,0
8/24/2018 23:50,0
8/24/2018 23:55,0
8/25/2018 0:00,0
8/25/2018 0:05,0
8/25/2018 0:10,0
8/25/2018 0:15,0
8/25/2018 0:20,0
8/25/2018 0:25,0
8/25/2018 0:30,0
8/25/2018 0:35,0
8/25/2018 0:40,0
8/25/2018 0:45,0
8/25/2018 0:50,0
8/25/2018 0:55,0
8/25/2018 1:00,0
8/25/2018 1:05,0
8/25/2018 1:10,0
8/25/2018 1:15,0
8/25/2018 1:20,0
8/25/2018 1:25,0
8/25/2018 1:30,0
8/25/2018 1:35,0
8/25/2018 1:40,0
8/25/2018 1:45,0
8/25/2018 1:50,0
8/25/2018 1:55,0
8/25/2018 2:00,0
8/25/2018 2:05,0
8/25/2018 2:10,0
8/25/2018 2:15,0
8/25/2018 2:20,0
8/25/2018 2:25,0
8/25/2018 2:30,0
8/25/2018 2:35,0
8/25/2018 2:40,0
8/25/2018 2:45,0
8/25/2018 2:50,0
8/25/2018 2:55,0
8/25/2018 3:00,0
8/25/2018 3:05,0
8/25/2018 3:10,0
8/25/2018 3:15,0
8/25/2018 3:20,0
8/25/2018 3:25,0
8/25/2018 3:30,0
8/25/2018 3:35,0
8/25/2018 3:40,0
8/25/2018 3:45,0
8/25/2018 3:50,0
8/25/2018 3:55,0
8/25/2018 4:00,0
8/25/2018 4:05,0
8/25/2018 4:10,0
8/25/2018 4:15,0
8/25/2018 4:20,0
8/25/2018 4:25,0
8/25/2018 4:30,0
8/25/2018 4:35,0
8/25/2018 4:40,0
8/25/2018 4:45,0
8/25/2018 4:50,0
8/25/2018 4:55,0
8/25/2018 5:00,0
8/25/2018 5:05,0
8/25/2018 5:10,0
8/25/2018 5:15,0
8/25/2018 5:20,0
8/25/2018 5:25,0
8/25/2018 5:30,0
8/25/2018 5:35,0
8/25/2018 5:40,0
8/25/2018 5:45,0
8/25/2018 5:50,0
8/25/2018 5:55,0
8/25/2018 6:00,0
8/25/2018 6:05,0
8/25/2018 6:10,0
8/25/2018 6:15,0
8/25/2018 6:20,0
8/25/2018 6:25,0
8/25/2018 6:30,0.74
8/25/2018 6:35,3.5
8/25/2018 6:40,6.05
8/25/2018 6:45,7.73
8/25/2018 6:50,9.85
8/25/2018 6:55,11.32
8/25/2018 7:00,13.23
8/25/2018 7:05,16.89
8/25/2018 7:10,20.46
8/25/2018 7:15,25.19
8/25/2018 7:20,29.67
8/25/2018 7:25,29.23
8/25/2018 7:30,32.28
8/25/2018 7:35,33.46
8/25/2018 7:40,38.38
8/25/2018 7:45,40.94
8/25/2018 7:50,39.51
8/25/2018 7:55,40.29
8/25/2018 8:00,40.88
8/25/2018 8:05,43.72
8/25/2018 8:10,50.72
8/25/2018 8:15,59.11
8/25/2018 8:20,64.06
8/25/2018 8:25,70.45
8/25/2018 8:30,77.34
8/25/2018 8:35,83.09
8/25/2018 8:40,87.94
8/25/2018 8:45,92.28
8/25/2018 8:50,101.33
8/25/2018 8:55,115.32
8/25/2018 9:00,127.88
8/25/2018 9:05,142.45
8/25/2018 9:10,158.97
8/25/2018 9:15,176.27
8/25/2018 9:20,181.43
8/25/2018 9:25,233.44
8/25/2018 9:30,259.95
8/25/2018 9:35,255.1
8/25/2018 9:40,258.99
8/25/2018 9:45,266.34
8/25/2018 9:50,273.7
8/25/2018 9:55,284.44
8/25/2018 10:00,296.83
8/25/2018 10:05,305.98
8/25/2018 10:10,315.75
8/25/2018 10:15,323.96
8/25/2018 10:20,333.5
8/25/2018 10:25,340.78
8/25/2018 10:30,347.2
8/25/2018 10:35,355.99
8/25/2018 10:40,364.78
8/25/2018 10:45,370.66
8/25/2018 10:50,376.68
8/25/2018 10:55,384.18
8/25/2018 11:00,392.24
8/25/2018 11:05,398.04
8/25/2018 11:10,404.1
8/25/2018 11:15,410.32
8/25/2018 11:20,413.9
8/25/2018 11:25,423.14
8/25/2018 11:30,428.38
8/25/2018 11:35,430.62
8/25/2018 11:40,438.62
8/25/2018 11:45,441.3
8/25/2018 11:50,444.3
8/25/2018 11:55,450.36
8/25/2018 12:00,456.32
8/25/2018 12:05,464.84
8/25/2018 12:10,467.2
8/25/2018 12:15,473.1
8/25/2018 12:20,474.66
8/25/2018 12:25,478.3
8/25/2018 12:30,479
8/25/2018 12:35,481.57
8/25/2018 12:40,484.88
8/25/2018 12:45,488.48
8/25/2018 12:50,490.68
8/25/2018 12:55,490.15
8/25/2018 13:00,492.64
8/25/2018 13:05,494.94
8/25/2018 13:10,501.46
8/25/2018 13:15,493
8/25/2018 13:20,492.48
8/25/2018 13:25,501.64
8/25/2018 13:30,498.28
8/25/2018 13:35,492.3
8/25/2018 13:40,494.78
8/25/2018 13:45,493.74
8/25/2018 13:50,487.76
8/25/2018 13:55,486.02
8/25/2018 14:00,487.14
8/25/2018 14:05,485.88
8/25/2018 14:10,485.66
8/25/2018 14:15,478.57
8/25/2018 14:20,474.76
8/25/2018 14:25,474.98
8/25/2018 14:30,473.26
8/25/2018 14:35,469.82
8/25/2018 14:40,468.2
8/25/2018 14:45,466.18
8/25/2018 14:50,463.14
8/25/2018 14:55,455.62
8/25/2018 15:00,450.38
8/25/2018 15:05,448.5
8/25/2018 15:10,441.54
8/25/2018 15:15,432.94
8/25/2018 15:20,431.98
8/25/2018 15:25,430.08
8/25/2018 15:30,421.96
8/25/2018 15:35,416.22
8/25/2018 15:40,413.52
8/25/2018 15:45,404.8
8/25/2018 15:50,398.96
8/25/2018 15:55,388.94
8/25/2018 16:00,384.96
8/25/2018 16:05,377.93
8/25/2018 16:10,371.06
8/25/2018 16:15,361.76
8/25/2018 16:20,351.94
8/25/2018 16:25,348.65
8/25/2018 16:30,339.74
8/25/2018 16:35,329.94
8/25/2018 16:40,322.4
8/25/2018 16:45,312.18
8/25/2018 16:50,305.74
8/25/2018 16:55,296.18
8/25/2018 17:00,288.24
8/25/2018 17:05,275.56
8/25/2018 17:10,265.56
8/25/2018 17:15,252.88
8/25/2018 17:20,237.84
8/25/2018 17:25,226.38
8/25/2018 17:30,217.42
8/25/2018 17:35,203.28
8/25/2018 17:40,194.01
8/25/2018 17:45,182.2
8/25/2018 17:50,169
8/25/2018 17:55,157.09
8/25/2018 18:00,144.87
8/25/2018 18:05,130.94
8/25/2018 18:10,116.9
8/25/2018 18:15,103.95
8/25/2018 18:20,88.79
8/25/2018 18:25,78.29
8/25/2018 18:30,69.47
8/25/2018 18:35,60.23
8/25/2018 18:40,48.32
8/25/2018 18:45,37.49
8/25/2018 18:50,29.42
8/25/2018 18:55,22.44
8/25/2018 19:00,15.63
8/25/2018 19:05,11.87
8/25/2018 19:10,7.47
8/25/2018 19:15,3.99
8/25/2018 19:20,0.81
8/25/2018 19:25,0
8/25/2018 19:30,0
8/25/2018 19:35,0
8/25/2018 19:40,0
8/25/2018 19:45,0
8/25/2018 19:50,0
8/25/2018 19:55,0
8/25/2018 20:00,0
8/25/2018 20:05,0
8/25/2018 20:10,0
8/25/2018 20:15,0
8/25/2018 20:20,0
8/25/2018 20:25,0
8/25/2018 20:30,0
8/25/2018 20:35,0
8/25/2018 20:40,0
8/25/2018 20:45,0
8/25/2018 20:50,0
8/25/2018 20:55,0
8/25/2018 21:00,0
8/25/2018 21:05,0
8/25/2018 21:10,0
8/25/2018 21:15,0
8/25/2018 21:20,0
8/25/2018 21:25,0
8/25/2018 21:30,0
8/25/2018 21:35,0
8/25/2018 21:40,0
8/25/2018 21:45,0
8/25/2018 21:50,0
8/25/2018 21:55,0
8/25/2018 22:00,0
8/25/2018 22:05,0
8/25/2018 22:10,0
8/25/2018 22:15,0
8/25/2018 22:20,0
8/25/2018 22:25,0
8/25/2018 22:30,0
8/25/2018 22:35,0
8/25/2018 22:40,0
8/25/2018 22:45,0
8/25/2018 22:50,0
8/25/2018 22:55,0
8/25/2018 23:00,0
8/25/2018 23:05,0
8/25/2018 23:10,0
8/25/2018 23:15,0
8/25/2018 23:20,0
8/25/2018 23:25,0
8/25/2018 23:30,0
8/25/2018 23:35,0
8/25/2018 23:40,0
8/25/2018 23:45,0
8/25/2018 23:50,0
8/25/2018 23:55,0
8/26/2018 0:00,0
8/26/2018 0:05,0
8/26/2018 0:10,0
8/26/2018 0:15,0
8/26/2018 0:20,0
8/26/2018 0:25,0
8/26/2018 0:30,0
8/26/2018 0:35,0
8/26/2018 0:40,0
8/26/2018 0:45,0
8/26/2018 0:50,0
8/26/2018 0:55,0
8/26/2018 1:00,0
8/26/2018 1:05,0
8/26/2018 1:10,0
8/26/2018 1:15,0
8/26/2018 1:20,0
8/26/2018 1:25,0
8/26/2018 1:30,0
8/26/2018 1:35,0
8/26/2018 1:40,0
8/26/2018 1:45,0
8/26/2018 1:50,0
8/26/2018 1:55,0
8/26/2018 2:00,0
8/26/2018 2:05,0
8/26/2018 2:10,0
8/26/2018 2:15,0
8/26/2018 2:20,0
8/26/2018 2:25,0
8/26/2018 2:30,0
8/26/2018 2:35,0
8/26/2018 2:40,0
8/26/2018 2:45,0
8/26/2018 2:50,0
8/26/2018 2:55,0
8/26/2018 3:00,0
8/26/2018 3:05,0
8/26/2018 3:10,0
8/26/2018 3:15,0
8/26/2018 3:20,0
8/26/2018 3:25,0
8/26/2018 3:30,0
8/26/2018 3:35,0
8/26/2018 3:40,0
8/26/2018 3:45,0
8/26/2018 3:50,0
8/26/2018 3:55,0
8/26/2018 4:00,0
8/26/2018 4:05,0
8/26/2018 4:10,0
8/26/2018 4:15,0
8/26/2018 4:20,0
8/26/2018 4:25,0
8/26/2018 4:30,0
8/26/2018 4:35,0
8/26/2018 4:40,0
8/26/2018 4:45,0
8/26/2018 4:50,0
8/26/2018 4:55,0
8/26/2018 5:00,0
8/26/2018 5:05,0
8/26/2018 5:10,0
8/26/2018 5:15,0
8/26/2018 5:20,0
8/26/2018 5:25,0
8/26/2018 5:30,0
8/26/2018 5:35,0
8/26/2018 5:40,0
8/26/2018 5:45,0
8/26/2018 5:50,0
8/26/2018 5:55,0
8/26/2018 6:00,0
8/26/2018 6:05,0
8/26/2018 6:10,0
8/26/2018 6:15,0
8/26/2018 6:20,0
8/26/2018 6:25,0
8/26/2018 6:30,0
8/26/2018 6:35,0
8/26/2018 6:40,0.26
8/26/2018 6:45,2.77
8/26/2018 6:50,4.1
8/26/2018 6:55,5.06
8/26/2018 7:00,6.12
8/26/2018 7:05,7.23
8/26/2018 7:10,9.28
8/26/2018 7:15,11.39
8/26/2018 7:20,12.58
8/26/2018 7:25,14.66
8/26/2018 7:30,15.33
8/26/2018 7:35,15.14
8/26/2018 7:40,15.94
8/26/2018 7:45,16.83
8/26/2018 7:50,19.49
8/26/2018 7:55,22.14
8/26/2018 8:00,23.88
8/26/2018 8:05,24.25
8/26/2018 8:10,27.89
8/26/2018 8:15,27.04
8/26/2018 8:20,27.43
8/26/2018 8:25,30.58
8/26/2018 8:30,33.86
8/26/2018 8:35,33.19
8/26/2018 8:40,33.07
8/26/2018 8:45,36.67
8/26/2018 8:50,42.37
8/26/2018 8:55,51.31
8/26/2018 9:00,60.66
8/26/2018 9:05,69.65
8/26/2018 9:10,73.79
8/26/2018 9:15,78.33
8/26/2018 9:20,81.01
8/26/2018 9:25,91.34
8/26/2018 9:30,102.01
8/26/2018 9:35,116.4
8/26/2018 9:40,134.21
8/26/2018 9:45,151.31
8/26/2018 9:50,151.28
8/26/2018 9:55,149.97
8/26/2018 10:00,158.5
8/26/2018 10:05,170.96
8/26/2018 10:10,187.15
8/26/2018 10:15,194.35
8/26/2018 10:20,207.74
8/26/2018 10:25,225.06
8/26/2018 10:30,242.92
8/26/2018 10:35,240.37
8/26/2018 10:40,242.94
8/26/2018 10:45,256.96
8/26/2018 10:50,339.78
8/26/2018 10:55,390.88
8/26/2018 11:00,395.38
8/26/2018 11:05,401.06
8/26/2018 11:10,404.1
8/26/2018 11:15,413
8/26/2018 11:20,422.18
8/26/2018 11:25,423.88
8/26/2018 11:30,432.12
8/26/2018 11:35,433.35
8/26/2018 11:40,442.38
8/26/2018 11:45,446.48
8/26/2018 11:50,453.32
8/26/2018 11:55,455.1
8/26/2018 12:00,456.36
8/26/2018 12:05,468.26
8/26/2018 12:10,472.68
8/26/2018 12:15,477.32
8/26/2018 12:20,472.88
8/26/2018 12:25,480.3
8/26/2018 12:30,484.18
8/26/2018 12:35,489.2
8/26/2018 12:40,486.8
8/26/2018 12:45,491.78
8/26/2018 12:50,490.82
8/26/2018 12:55,493.88
8/26/2018 13:00,496.68
8/26/2018 13:05,498.28
8/26/2018 13:10,499.88
8/26/2018 13:15,495.74
8/26/2018 13:20,502.43
8/26/2018 13:25,502.12
8/26/2018 13:30,500.57
8/26/2018 13:35,494.3
8/26/2018 13:40,499.77
8/26/2018 13:45,498.28
8/26/2018 13:50,496.46
8/26/2018 13:55,495.98
8/26/2018 14:00,493.6
8/26/2018 14:05,492.62
8/26/2018 14:10,492.96
8/26/2018 14:15,486.92
8/26/2018 14:20,487.23
8/26/2018 14:25,485.18
8/26/2018 14:30,480.58
8/26/2018 14:35,475.84
8/26/2018 14:40,473.77
8/26/2018 14:45,473.7
8/26/2018 14:50,469.02
8/26/2018 14:55,465.08
8/26/2018 15:00,455.77
8/26/2018 15:05,451.88
8/26/2018 15:10,447.36
8/26/2018 15:15,440.62
8/26/2018 15:20,437.44
8/26/2018 15:25,430.25
8/26/2018 15:30,428.2
8/26/2018 15:35,420.32
8/26/2018 15:40,415.46
8/26/2018 15:45,406.3
8/26/2018 15:50,401.86
8/26/2018 15:55,394.38
8/26/2018 16:00,387.56
8/26/2018 16:05,380.57
8/26/2018 16:10,371.78
8/26/2018 16:15,363.54
8/26/2018 16:20,356.82
8/26/2018 16:25,349.52
8/26/2018 16:30,342.35
8/26/2018 16:35,336.44
8/26/2018 16:40,326.12
8/26/2018 16:45,315.48
8/26/2018 16:50,307.07
8/26/2018 16:55,300.12
8/26/2018 17:00,287.8
8/26/2018 17:05,276.52
8/26/2018 17:10,266.63
8/26/2018 17:15,255.8
8/26/2018 17:20,244.48
8/26/2018 17:25,232.1
8/26/2018 17:30,221.54
8/26/2018 17:35,210.61
8/26/2018 17:40,197.72
8/26/2018 17:45,184.8
8/26/2018 17:50,173.06
8/26/2018 17:55,161.78
8/26/2018 18:00,149.48
8/26/2018 18:05,134.12
8/26/2018 18:10,117.1
8/26/2018 18:15,104.41
8/26/2018 18:20,90.92
8/26/2018 18:25,77.31
8/26/2018 18:30,65.92
8/26/2018 18:35,55.73
8/26/2018 18:40,45.82
8/26/2018 18:45,36.49
8/26/2018 18:50,28.15
8/26/2018 18:55,22.59
8/26/2018 19:00,16.51
8/26/2018 19:05,11.09
8/26/2018 19:10,6.23
8/26/2018 19:15,2.88
8/26/2018 19:20,0.65
8/26/2018 19:25,0
8/26/2018 19:30,0
8/26/2018 19:35,0
8/26/2018 19:40,0
8/26/2018 19:45,0
8/26/2018 19:50,0
8/26/2018 19:55,0
8/26/2018 20:00,0
8/26/2018 20:05,0
8/26/2018 20:10,0
8/26/2018 20:15,0
8/26/2018 20:20,0
8/26/2018 20:25,0
8/26/2018 20:30,0
8/26/2018 20:35,0
8/26/2018 20:40,0
8/26/2018 20:45,0
8/26/2018 20:50,0
8/26/2018 20:55,0
8/26/2018 21:00,0
8/26/2018 21:05,0
8/26/2018 21:10,0
8/26/2018 21:15,0
8/26/2018 21:20,0
8/26/2018 21:25,0
8/26/2018 21:30,0
8/26/2018 21:35,0
8/26/2018 21:40,0
8/26/2018 21:45,0
8/26/2018 21:50,0
8/26/2018 21:55,0
8/26/2018 22:00,0
8/26/2018 22:05,0
8/26/2018 22:10,0
8/26/2018 22:15,0
8/26/2018 22:20,0
8/26/2018 22:25,0
8/26/2018 22:30,0
8/26/2018 22:35,0
8/26/2018 22:40,0
8/26/2018 22:45,0
8/26/2018 22:50,0
8/26/2018 22:55,0
8/26/2018 23:00,0
8/26/2018 23:05,0
8/26/2018 23:10,0
8/26/2018 23:15,0
8/26/2018 23:20,0
8/26/2018 23:25,0
8/26/2018 23:30,0
8/26/2018 23:35,0
8/26/2018 23:40,0
8/26/2018 23:45,0
8/26/2018 23:50,0
8/26/2018 23:55,0
8/27/2018 0:00,0
8/27/2018 0:05,0
8/27/2018 0:10,0
8/27/2018 0:15,0
8/27/2018 0:20,0
8/27/2018 0:25,0
8/27/2018 0:30,0
8/27/2018 0:35,0
8/27/2018 0:40,0
8/27/2018 0:45,0
8/27/2018 0:50,0
8/27/2018 0:55,0
8/27/2018 1:00,0
8/27/2018 1:05,0
8/27/2018 1:10,0
8/27/2018 1:15,0
8/27/2018 1:20,0
8/27/2018 1:25,0
8/27/2018 1:30,0
8/27/2018 1:35,0
8/27/2018 1:40,0
8/27/2018 1:45,0
8/27/2018 1:50,0
8/27/2018 1:55,0
8/27/2018 2:00,0
8/27/2018 2:05,0
8/27/2018 2:10,0
8/27/2018 2:15,0
8/27/2018 2:20,0
8/27/2018 2:25,0
8/27/2018 2:30,0
8/27/2018 2:35,0
8/27/2018 2:40,0
8/27/2018 2:45,0
8/27/2018 2:50,0
8/27/2018 2:55,0
8/27/2018 3:00,0
8/27/2018 3:05,0
8/27/2018 3:10,0
8/27/2018 3:15,0
8/27/2018 3:20,0
8/27/2018 3:25,0
8/27/2018 3:30,0
8/27/2018 3:35,0
8/27/2018 3:40,0
8/27/2018 3:45,0
8/27/2018 3:50,0
8/27/2018 3:55,0
8/27/2018 4:00,0
8/27/2018 4:05,0
8/27/2018 4:10,0
8/27/2018 4:15,0
8/27/2018 4:20,0
8/27/2018 4:25,0
8/27/2018 4:30,0
8/27/2018 4:35,0
8/27/2018 4:40,0
8/27/2018 4:45,0
8/27/2018 4:50,0
8/27/2018 4:55,0
8/27/2018 5:00,0
8/27/2018 5:05,0
8/27/2018 5:10,0
8/27/2018 5:15,0
8/27/2018 5:20,0
8/27/2018 5:25,0
8/27/2018 5:30,0
8/27/2018 5:35,0
8/27/2018 5:40,0
8/27/2018 5:45,0
8/27/2018 5:50,0
8/27/2018 5:55,0
8/27/2018 6:00,0
8/27/2018 6:05,0
8/27/2018 6:10,0
8/27/2018 6:15,0
8/27/2018 6:20,0
8/27/2018 6:25,0
8/27/2018 6:30,0
8/27/2018 6:35,0.27
8/27/2018 6:40,2.32
8/27/2018 6:45,2.99
8/27/2018 6:50,5.46
8/27/2018 6:55,7.78
8/27/2018 7:00,8.9
8/27/2018 7:05,11.16
8/27/2018 7:10,13.19
8/27/2018 7:15,13.15
8/27/2018 7:20,16.72
8/27/2018 7:25,21.81
8/27/2018 7:30,23.68
8/27/2018 7:35,25.2
8/27/2018 7:40,31.11
8/27/2018 7:45,36.84
8/27/2018 7:50,40.16
8/27/2018 7:55,42.74
8/27/2018 8:00,46.22
8/27/2018 8:05,48.66
8/27/2018 8:10,53.76
8/27/2018 8:15,55.63
8/27/2018 8:20,56.64
8/27/2018 8:25,56.81
8/27/2018 8:30,59.73
8/27/2018 8:35,63.96
8/27/2018 8:40,69.56
8/27/2018 8:45,80.9
8/27/2018 8:50,93.82
8/27/2018 8:55,97.47
8/27/2018 9:00,98.98
8/27/2018 9:05,113.66
8/27/2018 9:10,128
8/27/2018 9:15,147.61
8/27/2018 9:20,183.61
8/27/2018 9:25,227.36
8/27/2018 9:30,179.26
8/27/2018 9:35,230.98
8/27/2018 9:40,214.7
8/27/2018 9:45,220.87
8/27/2018 9:50,266.23
8/27/2018 9:55,308.98
8/27/2018 10:00,318
8/27/2018 10:05,325.4
8/27/2018 10:10,325.04
8/27/2018 10:15,331.65
8/27/2018 10:20,336.7
8/27/2018 10:25,344.32
8/27/2018 10:30,351.48
8/27/2018 10:35,361.77
8/27/2018 10:40,369.4
8/27/2018 10:45,379.88
8/27/2018 10:50,385.1
8/27/2018 10:55,391.1
8/27/2018 11:00,396.94
8/27/2018 11:05,400.02
8/27/2018 11:10,411.56
8/27/2018 11:15,416.3
8/27/2018 11:20,419.38
8/27/2018 11:25,430.56
8/27/2018 11:30,433.64
8/27/2018 11:35,440.64
8/27/2018 11:40,445.3
8/27/2018 11:45,451.76
8/27/2018 11:50,453.28
8/27/2018 11:55,457.34
8/27/2018 12:00,465.95
8/27/2018 12:05,468.48
8/27/2018 12:10,475.44
8/27/2018 12:15,476.54
8/27/2018 12:20,482.8
8/27/2018 12:25,481.07
8/27/2018 12:30,482.86
8/27/2018 12:35,487.46
8/27/2018 12:40,485.96
8/27/2018 12:45,492.27
8/27/2018 12:50,494.78
8/27/2018 12:55,497.04
8/27/2018 13:00,491.66
8/27/2018 13:05,494.05
8/27/2018 13:10,492.73
8/27/2018 13:15,491.42
8/27/2018 13:20,494.16
8/27/2018 13:25,495.75
8/27/2018 13:30,498.14
8/27/2018 13:35,501.06
8/27/2018 13:40,497.36
8/27/2018 13:45,494
8/27/2018 13:50,496.02
8/27/2018 13:55,497.34
8/27/2018 14:00,495.98
8/27/2018 14:05,490.54
8/27/2018 14:10,488.7
8/27/2018 14:15,484.06
8/27/2018 14:20,485.96
8/27/2018 14:25,483.6
8/27/2018 14:30,481.57
8/27/2018 14:35,480.3
8/27/2018 14:40,418.56
8/27/2018 14:45,441.12
8/27/2018 14:50,468.54
8/27/2018 14:55,411.77
8/27/2018 15:00,423.68
8/27/2018 15:05,429.42
8/27/2018 15:10,458.25
8/27/2018 15:15,441.58
8/27/2018 15:20,414.82
8/27/2018 15:25,367.87
8/27/2018 15:30,373.23
8/27/2018 15:35,412.5
8/27/2018 15:40,423.26
8/27/2018 15:45,409.18
8/27/2018 15:50,401.3
8/27/2018 15:55,398.73
8/27/2018 16:00,387.78
8/27/2018 16:05,381.84
8/27/2018 16:10,375.62
8/27/2018 16:15,369.1
8/27/2018 16:20,359.84
8/27/2018 16:25,338.86
8/27/2018 16:30,342.26
8/27/2018 16:35,332.38
8/27/2018 16:40,324.94
8/27/2018 16:45,312.26
8/27/2018 16:50,302.74
8/27/2018 16:55,296.3
8/27/2018 17:00,285.79
8/27/2018 17:05,274.08
8/27/2018 17:10,264.31
8/27/2018 17:15,251.2
8/27/2018 17:20,242.4
8/27/2018 17:25,232.38
8/27/2018 17:30,219.74
8/27/2018 17:35,210.62
8/27/2018 17:40,200.3
8/27/2018 17:45,185.88
8/27/2018 17:50,173.25
8/27/2018 17:55,161.76
8/27/2018 18:00,153.78
8/27/2018 18:05,137.47
8/27/2018 18:10,119.64
8/27/2018 18:15,104.81
8/27/2018 18:20,91.65
8/27/2018 18:25,79.64
8/27/2018 18:30,67.55
8/27/2018 18:35,54.91
8/27/2018 18:40,44.79
8/27/2018 18:45,36.66
8/27/2018 18:50,28.98
8/27/2018 18:55,22.33
8/27/2018 19:00,16.4
8/27/2018 19:05,10.38
8/27/2018 19:10,5.33
8/27/2018 19:15,1.83
8/27/2018 19:20,0
8/27/2018 19:25,0
8/27/2018 19:30,0
8/27/2018 19:35,0
8/27/2018 19:40,0
8/27/2018 19:45,0
8/27/2018 19:50,0
8/27/2018 19:55,0
8/27/2018 20:00,0
8/27/2018 20:05,0
8/27/2018 20:10,0
8/27/2018 20:15,0
8/27/2018 20:20,0
8/27/2018 20:25,0
8/27/2018 20:30,0
8/27/2018 20:35,0
8/27/2018 20:40,0
8/27/2018 20:45,0
8/27/2018 20:50,0
8/27/2018 20:55,0
8/27/2018 21:00,0
8/27/2018 21:05,0
8/27/2018 21:10,0
8/27/2018 21:15,0
8/27/2018 21:20,0
8/27/2018 21:25,0
8/27/2018 21:30,0
8/27/2018 21:35,0
8/27/2018 21:40,0
8/27/2018 21:45,0
8/27/2018 21:50,0
8/27/2018 21:55,0
8/27/2018 22:00,0
8/27/2018 22:05,0
8/27/2018 22:10,0
8/27/2018 22:15,0
8/27/2018 22:20,0
8/27/2018 22:25,0
8/27/2018 22:30,0
8/27/2018 22:35,0
8/27/2018 22:40,0
8/27/2018 22:45,0
8/27/2018 22:50,0
8/27/2018 22:55,0
8/27/2018 23:00,0
